desc,number,voltage,source,srcBreak,srcName,mounting,siteNo,siteName,_predicate,geometry,latlon,lon,lat,size
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,745501,HIGH POINT SOLAR PV 33KV,INTERSECTS,POINT (366607.635 270923.306),"(-2.4915009444290988, 52.33536750082243)",-2.4915009444290988,52.33536750082243,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,770004,STAR ALUMINIUM 33/11KV S/STN,INTERSECTS,POINT (372688.98600000003 292008.10000000003),"(-2.4039889376466124, 52.52525538689624)",-2.4039889376466124,52.52525538689624,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,,,INTERSECTS,POINT (372678.99 291989.858),"(-2.404134757600064, 52.52508407980077)",-2.404134757600064,52.52508407980077,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,,,INTERSECTS,POINT (372697.411 291999.663),"(-2.403855545386179, 52.52517493287614)",-2.403855545386179,52.52517493287614,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,670015,RYEFORD 132/33/11KV 33KV/11KV S/STN,INTERSECTS,POINT (381237.837 204468.094),"(-2.273124865291377, 51.73860017932923)",-2.273124865291377,51.73860017932923,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,795721,BRISTOL ROAD 33KV 33KV/LV S/STN,INTERSECTS,POINT (381985.83 215870.39),"(-2.262888416673793, 51.84113937265833)",-2.262888416673793,51.84113937265833,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,790007,COMMERCIAL RD. 33/11KV S/STN 33KV/11KV S,INTERSECTS,POINT (382859.985 218452.33000000002),"(-2.2503315319844437, 51.86438140070874)",-2.2503315319844437,51.86438140070874,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,790007,COMMERCIAL RD. 33/11KV S/STN 33KV/11KV S,INTERSECTS,POINT (382854.086 218455.236),"(-2.2504042924822136, 51.86440821848558)",-2.2504042924822136,51.86440821848558,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,670012,CASTLE MEADS 132/33KV 132KV/33KV S/STN,INTERSECTS,POINT (382388.362 218766.396),"(-2.257187562056328, 51.867189748065016)",-2.257187562056328,51.867189748065016,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,670012,CASTLE MEADS 132/33KV 132KV/33KV S/STN,INTERSECTS,POINT (382390.572 218772.019),"(-2.257158823979205, 51.8672437564587)",-2.257158823979205,51.8672437564587,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,670012,CASTLE MEADS 132/33KV 132KV/33KV S/STN,INTERSECTS,POINT (382419.78500000003 218807.271),"(-2.2567394495427506, 51.86755935539287)",-2.2567394495427506,51.86755935539287,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,791034,STADCO 33KV/11KV S/STN,INTERSECTS,POINT (388456.064 216227.494),"(-2.16897582467344, 51.84452173665928)",-2.16897582467344,51.84452173665928,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,670063,KIDDERMINSTER 132/33/11KV,INTERSECTS,POINT (382994.605 276075.165),"(-2.251270804623122, 52.38244045639479)",-2.251270804623122,52.38244045639479,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,736099,WOLVERHAMPTON POWER 33KV,INTERSECTS,POINT (392756.68 298283.34500000003),"(-2.108342057997656, 52.58230717667207)",-2.108342057997656,52.58230717667207,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,726003,BLOXWICH ESS 33KV 33KV/11KV S/STN,INTERSECTS,POINT (399468.537 299057.958),"(-2.0092854851869375, 52.58931469151584)",-2.0092854851869375,52.58931469151584,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,939305,JAGUAR LAND ROVER,INTERSECTS,POINT (435811.674 255172.949),"(-1.4775260268591415, 52.1936293709529)",-1.4775260268591415,52.1936293709529,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,939305,JAGUAR LAND ROVER,INTERSECTS,POINT (435798.601 255162.51200000002),"(-1.4777172529159677, 52.19354031217871)",-1.4777172529159677,52.19354031217871,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,690010,HARBURY 132KV S/STN 132KV/33KV S/STN,INTERSECTS,POINT (438964.335 258916.775),"(-1.4309723807829513, 52.227074524471924)",-1.4309723807829513,52.227074524471924,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,690010,HARBURY 132KV S/STN 132KV/33KV S/STN,INTERSECTS,POINT (438980.63300000003 258912.635),"(-1.4307386073945034, 52.22703743596418)",-1.4307386073945034,52.22703743596418,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930030,TORRINGTON AVENUE 33KV/11KV S/STN,INTERSECTS,POINT (429251.981 277992.129),"(-1.571517313558715, 52.39916657654839)",-1.571517313558715,52.39916657654839,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930030,TORRINGTON AVENUE 33KV/11KV S/STN,INTERSECTS,POINT (429244.241 277990.641),"(-1.5716203649404956, 52.3991489694723)",-1.5716203649404956,52.3991489694723,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,939735,WELSH ROAD BASCOTE,INTERSECTS,POINT (438553.355 263677.36100000003),"(-1.4364474421990643, 52.26990417218007)",-1.4364474421990643,52.26990417218007,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,939735,WELSH ROAD BASCOTE,INTERSECTS,POINT (438553.37700000004 263696.799),"(-1.4364452772642229, 52.270074979225065)",-1.4364452772642229,52.270074979225065,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930049,RYTON 33/11KV S/STN,INTERSECTS,POINT (437656.276 274501.574),"(-1.4483838371882747, 52.36727162078826)",-1.4483838371882747,52.36727162078826,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930037,HOLYHEAD ROAD 33KV/11KV S/STN,INTERSECTS,POINT (431145.743 279990.609),"(-1.5434964431995932, 52.41702406282087)",-1.5434964431995932,52.41702406282087,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930037,HOLYHEAD ROAD 33KV/11KV S/STN,INTERSECTS,POINT (431154.395 279987.604),"(-1.5433643977939926, 52.41699658287555)",-1.5433643977939926,52.41699658287555,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930053,CAMPION HILLS 33KV/11KV S/STN,INTERSECTS,POINT (433092.145 266592.288),"(-1.5161868865820523, 52.296464467633626)",-1.5161868865820523,52.296464467633626,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930014,COVENTRY WEST 33KV/11KV S/STN,INTERSECTS,POINT (426990.123 278257.17100000003),"(-1.6047255445627362, 52.40166458047766)",-1.6047255445627362,52.40166458047766,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930014,COVENTRY WEST 33KV/11KV S/STN,INTERSECTS,POINT (426967.572 278258.109),"(-1.6050635105025945, 52.40167469930269)",-1.6050635105025945,52.40167469930269,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930034,UNIVERSITY OF WARWICK 33KV/11KV S/STN,INTERSECTS,POINT (429711.61 276273.362),"(-1.5649086960619778, 52.38368837132977)",-1.5649086960619778,52.38368837132977,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930034,UNIVERSITY OF WARWICK 33KV/11KV S/STN,INTERSECTS,POINT (429723.31200000003 276283.184),"(-1.5647315131346855, 52.383777621138016)",-1.5647315131346855,52.383777621138016,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930056,LOCKHEED 33KV/11KV S/STN,INTERSECTS,POINT (431462.572 263842.552),"(-1.5403428042781075, 52.27183748407548)",-1.5403428042781075,52.27183748407548,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930056,LOCKHEED 33KV/11KV S/STN,INTERSECTS,POINT (431462.036 263850.304),"(-1.5403420608035445, 52.271909403973304)",-1.5403420608035445,52.271909403973304,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930087,TOURNAMENT FIELDS 33/11KV S STN 33KV/11K,INTERSECTS,POINT (426637.43200000003 263082.599),"(-1.6111113438141416, 52.26525893844411)",-1.6111113438141416,52.26525893844411,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930087,TOURNAMENT FIELDS 33/11KV S STN 33KV/11K,INTERSECTS,POINT (426625.867 263088.631),"(-1.6112867027355786, 52.265313457489476)",-1.6112867027355786,52.265313457489476,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930041,SPON STREET 33/6.6KV S/STN 33KV/6.6KV S/,INTERSECTS,POINT (432893.349 279066.983),"(-1.5178868268871735, 52.40861558493821)",-1.5178868268871735,52.40861558493821,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930041,SPON STREET 33/6.6KV S/STN 33KV/6.6KV S/,INTERSECTS,POINT (432897.316 279071.92),"(-1.5178275378432435, 52.40866029403889)",-1.5178275378432435,52.40866029403889,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930043,GULSON ROAD 33/6.6KV S/STN,INTERSECTS,POINT (434725.525 278939.663),"(-1.4909700207949297, 52.40736107492339)",-1.4909700207949297,52.40736107492339,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930043,GULSON ROAD 33/6.6KV S/STN,INTERSECTS,POINT (434719.597 278943.298),"(-1.4910578030917596, 52.40739741326195)",-1.4910578030917596,52.40739741326195,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930042,DILLOTFORD AVE 33KV/11KV S/STN,INTERSECTS,POINT (433665.652 276797.229),"(-1.5067659641206503, 52.388171050565454)",-1.5067659641206503,52.388171050565454,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930042,DILLOTFORD AVE 33KV/11KV S/STN,INTERSECTS,POINT (433659.315 276803.556),"(-1.506853521245984, 52.38822535676252)",-1.506853521245984,52.38822535676252,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930027,LONDON ROAD 33KV/6.6KV S/STN,INTERSECTS,POINT (433994.77400000003 278443.371),"(-1.5017654483126384, 52.40294791691996)",-1.5017654483126384,52.40294791691996,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930027,LONDON ROAD 33KV/6.6KV S/STN,INTERSECTS,POINT (433986.153 278443.417),"(-1.5018830313452753, 52.4029484121148)",-1.5018830313452753,52.4029484121148,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,,,INTERSECTS,POINT (435197.858 276103.754),"(-1.4843290398537339, 52.38183615839029)",-1.4843290398537339,52.38183615839029,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,,,INTERSECTS,POINT (435194.648 276089.484),"(-1.484374577717816, 52.38171049413374)",-1.484374577717816,52.38171049413374,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930054,WISE STREET 33KV/11KV S/STN,INTERSECTS,POINT (431967.329 265110.191),"(-1.5328224791390117, 52.283207742287715)",-1.5328224791390117,52.283207742287715,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930008,WHITLEY 33KV S/STN,INTERSECTS,POINT (435276.092 277369.59),"(-1.4830355978900946, 52.39321209484391)",-1.4830355978900946,52.39321209484391,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930008,WHITLEY 33KV S/STN,INTERSECTS,POINT (435268.159 277383.507),"(-1.4831516852457185, 52.393338464746066)",-1.4831516852457185,52.393338464746066,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930044,COPSEWOOD 33/11KV S/STN,INTERSECTS,POINT (436559.12200000003 278451.141),"(-1.4640646980207974, 52.402855033339534)",-1.4640646980207974,52.402855033339534,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930044,COPSEWOOD 33/11KV S/STN,INTERSECTS,POINT (436560.848 278442.358),"(-1.4640509801808814, 52.40277405960191)",-1.4640509801808814,52.40277405960191,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930076,ATHERSTONE 33/11kv S Stn,INTERSECTS,POINT (430633.904 298650.752),"(-1.5493130712647931, 52.58479971513721)",-1.5493130712647931,52.58479971513721,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930076,ATHERSTONE 33/11kv S Stn,INTERSECTS,POINT (430636.306 298650.75),"(-1.5492687950581934, 52.584799546737024)",-1.5492687950581934,52.584799546737024,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930073,WOOD END 33KV/11KV S/STN,INTERSECTS,POINT (425177.572 298302.661),"(-1.629863749587893, 52.58195020520205)",-1.629863749587893,52.58195020520205,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930073,WOOD END 33KV/11KV S/STN,INTERSECTS,POINT (425159.891 298302.815),"(-1.6301293922847877, 52.58195103454271)",-1.6301293922847877,52.58195103454271,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930047,WALSGRAVE 33KV/11KV S/STN,INTERSECTS,POINT (437734.386 280955.591),"(-1.4465132661191575, 52.42528558215792)",-1.4465132661191575,52.42528558215792,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930047,WALSGRAVE 33KV/11KV S/STN,INTERSECTS,POINT (437738.105 280934.256),"(-1.4464568088999388, 52.42509652489676)",-1.4464568088999388,52.42509652489676,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930033,COURTHOUSE GREEN PRIMARY 33/11KV S/STN,INTERSECTS,POINT (435171.134 281475.879),"(-1.4841482842381122, 52.43013052980547)",-1.4841482842381122,52.43013052980547,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930033,COURTHOUSE GREEN PRIMARY 33/11KV S/STN,INTERSECTS,POINT (435172.417 281470.186),"(-1.48413410186594, 52.43008551733592)",-1.48413410186594,52.43008551733592,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930033,COURTHOUSE GREEN PRIMARY 33/11KV S/STN,INTERSECTS,POINT (435179.088 281465.328),"(-1.4840316784295058, 52.430040120091626)",-1.4840316784295058,52.430040120091626,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930081,LANGDALE DRIVE 33KV/11KV S/STN,INTERSECTS,POINT (438327.346 292599.737),"(-1.436457990789512, 52.52991852489265)",-1.436457990789512,52.52991852489265,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930081,LANGDALE DRIVE 33KV/11KV S/STN,INTERSECTS,POINT (438329.629 292584.031),"(-1.4364302359393495, 52.52978354290308)",-1.4364302359393495,52.52978354290308,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,939800,BIRCH COPPICE 33/11KV 33KV/11KV S/STN,INTERSECTS,POINT (425540.909 299392.068),"(-1.6244229300857582, 52.591732018562446)",-1.6244229300857582,52.591732018562446,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,939800,BIRCH COPPICE 33/11KV 33KV/11KV S/STN,INTERSECTS,POINT (425540.951 299404.099),"(-1.6244220084089795, 52.59183989368832)",-1.6244220084089795,52.59183989368832,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930029,JAGUAR CARS BROWNS LANE 33/11KV S/STN,INTERSECTS,POINT (430298.229 282297.972),"(-1.5557412742058174, 52.437810852068424)",-1.5557412742058174,52.437810852068424,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930029,JAGUAR CARS BROWNS LANE 33/11KV S/STN,INTERSECTS,POINT (430299.315 282298.189),"(-1.5557264742549233, 52.43781978659746)",-1.5557264742549233,52.43781978659746,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930083,COVENTRY ARENA 33/11KV S/STN,INTERSECTS,POINT (434534.428 283642.776),"(-1.4932932645119972, 52.44965161310335)",-1.4932932645119972,52.44965161310335,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930083,COVENTRY ARENA 33/11KV S/STN,INTERSECTS,POINT (434544.64400000003 283638.126),"(-1.493146543065752, 52.44961502441293)",-1.493146543065752,52.44961502441293,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930039,DUNLOP 33/6.6KV S/STN,INTERSECTS,POINT (433255.972 282247.83400000003),"(-1.5122501923704634, 52.43719007713063)",-1.5122501923704634,52.43719007713063,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930039,DUNLOP 33/6.6KV S/STN,INTERSECTS,POINT (433240.701 282247.642),"(-1.5124708317622155, 52.437190986386625)",-1.5124708317622155,52.437190986386625,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930038,HOLBROOK LANE 33KV/6.6KV S/STN,INTERSECTS,POINT (433588.477 282054.722),"(-1.5073713391426224, 52.435434775022635)",-1.5073713391426224,52.435434775022635,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930038,HOLBROOK LANE 33KV/6.6KV S/STN,INTERSECTS,POINT (433588.903 282038.025),"(-1.5073729422232118, 52.435290939921416)",-1.5073729422232118,52.435290939921416,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,939062,WOOD LANE 33/11KV 33KV/11KV S/STN,INTERSECTS,POINT (436848.246 295082.309),"(-1.457983917024793, 52.55234109373757)",-1.457983917024793,52.55234109373757,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,939062,WOOD LANE 33/11KV 33KV/11KV S/STN,INTERSECTS,POINT (436855.762 295072.56),"(-1.4578817908427903, 52.55225072686578)",-1.4578817908427903,52.55225072686578,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930069,COTON ROAD 33KV/11KV S/STN,INTERSECTS,POINT (436272.131 291622.527),"(-1.4668552690994818, 52.5212760533355)",-1.4668552690994818,52.5212760533355,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930069,COTON ROAD 33KV/11KV S/STN,INTERSECTS,POINT (436278.303 291627.398),"(-1.4667663016016472, 52.52132060272654)",-1.4667663016016472,52.52132060272654,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930040,SANDY LANE 33KV/6.6KV S/STN,INTERSECTS,POINT (433294.66500000004 280055.38),"(-1.5118941205663272, 52.41748226234466)",-1.5118941205663272,52.41748226234466,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930026,COURTAULDS 33KV/6.6KV S/STN,INTERSECTS,POINT (433747.887 280860.48600000003),"(-1.5051528176677684, 52.42469131491364)",-1.5051528176677684,52.42469131491364,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930074,WHITTLEFORD 33KV/11KV S/STN,INTERSECTS,POINT (433004.97000000003 292179.896),"(-1.5149618011318167, 52.526490277984934)",-1.5149618011318167,52.526490277984934,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930086,CHURCHOVER 33KV/11KV S/STN,INTERSECTS,POINT (449541.936 279944.157),"(-1.2730432514432954, 52.41525765433411)",-1.2730432514432954,52.41525765433411,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930086,CHURCHOVER 33KV/11KV S/STN,INTERSECTS,POINT (449553.201 279940.877),"(-1.2728674265449231, 52.415220612618604)",-1.2728674265449231,52.415220612618604,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940048,WELTON 33KV/11KV S/STN,INTERSECTS,POINT (459461.958 267786.82300000003),"(-1.129360112965159, 52.30498192149045)",-1.129360112965159,52.30498192149045,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,946165,LILBOURNE WIND FARM,INTERSECTS,POINT (456637.646 277250.552),"(-1.1691794708191605, 52.390353767901125)",-1.1691794708191605,52.390353767901125,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930055,LAWFORD 33/11KV S/STN,INTERSECTS,POINT (448542.82 275496.844),"(-1.2883731661166538, 52.37536218578742)",-1.2883731661166538,52.37536218578742,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930055,LAWFORD 33/11KV S/STN,INTERSECTS,POINT (448536.161 275491.082),"(-1.2884620170890206, 52.37531776904144)",-1.2884620170890206,52.37531776904144,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,946091,YELVERTOFT WIND FARM,INTERSECTS,POINT (457750.96 274721.726),"(-1.1532613842290418, 52.36750422833283)",-1.1532613842290418,52.36750422833283,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940047,BRAUNSTON ROAD 33KV/11KV S/STN,INTERSECTS,POINT (456386.913 262840.96),"(-1.175278849524082, 52.26084438888912)",-1.175278849524082,52.26084438888912,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940047,BRAUNSTON ROAD 33KV/11KV S/STN,INTERSECTS,POINT (456398.15 262850.886),"(-1.1751013833427737, 52.260933054783386)",-1.1751013833427737,52.260933054783386,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940068,CRICK 33KV/11KV S/STN,INTERSECTS,POINT (456985.61 272984.056),"(-1.1647898524964913, 52.35196994114275)",-1.1647898524964913,52.35196994114275,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940068,CRICK 33KV/11KV S/STN,INTERSECTS,POINT (456983.79000000004 272975.817),"(-1.164820736881872, 52.35188924580601)",-1.164820736881872,52.35188924580601,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,940068,CRICK 33KV/11KV S/STN,INTERSECTS,POINT (456971.887 272982.464),"(-1.1649957106248559, 52.35195341473266)",-1.1649957106248559,52.35195341473266,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930063,ENGLISH ELECTRIC 33/11KV S/STN 33KV/11KV,INTERSECTS,POINT (449769.609 276044.38300000003),"(-1.2702697031746624, 52.38017852616325)",-1.2702697031746624,52.38017852616325,10
WPD Ground Mounted Substation,,33KV,,,,Ground Mounted,930063,ENGLISH ELECTRIC 33/11KV S/STN 33KV/11KV,INTERSECTS,POINT (449769.26300000004 276055.146),"(-1.2702680735861036, 52.380277409355855)",-1.2702680735861036,52.380277409355855,10
